id,type,data,selected,parent_id,branch_level,child_id,child_index,child_count,ch_input_id,ch_output_id,ch_last_updated,average,sample,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
70,5,70,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.518088,0.518088,0.518088,-58.953163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.539600,9,0,153,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
71,5,71,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.007000,1.007000,1.007000,-26.468187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.099700,0,50,101,101,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
72,5,72,0,37,1,0,23,24,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.743402,0.743402,0.743402,16.187250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.098000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
73,5,73,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.786633,0.786633,0.786633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.289000,8,255,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
74,5,74,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.786633,0.786633,0.786633,-15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.289000,13,185,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
75,5,75,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.791633,0.791633,0.791633,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.289000,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
76,5,76,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.776633,0.776633,0.776633,-45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.288000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
77,5,77,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
78,5,78,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.776633,0.776633,0.776633,-108.600075,3.299999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,18,0,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
79,5,79,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
80,5,80,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,-105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
81,5,81,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.776633,0.776633,0.776633,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.288000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
82,5,82,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,-139.799789,-1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
83,5,83,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,-155.400040,-1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
84,5,84,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.776633,0.776633,0.776633,-170.339828,-1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.289900,13,185,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
85,5,85,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,-131.400299,-23.099993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
86,5,86,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,165.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
87,5,87,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
88,5,88,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
89,5,89,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
90,5,90,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
91,5,91,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
92,5,92,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
93,5,93,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
94,5,94,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
95,5,95,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
96,5,96,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.781633,0.781633,0.781633,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.290000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
97,5,97,0,37,1,0,23,24,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.419220,0.419220,0.419220,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.199800,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
98,5,98,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.963972,0.963972,0.963972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.429800,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
99,5,99,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
100,5,100,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
101,5,101,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
102,5,102,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
103,5,103,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.429300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
104,5,104,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
105,5,105,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.962336,0.962336,0.962336,-105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.426300,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
106,5,106,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.962336,0.962336,0.962336,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.426300,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
107,5,107,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.962336,0.962336,0.962336,-135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.426300,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
108,5,108,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
109,5,109,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-165.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
110,5,110,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,-180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
111,5,111,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,165.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
112,5,112,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
